"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000266913",43.2022566759042,-2.83622996493965,0.783705090629568,-3.61900158471759,0.000295741827641435,0.0303997953663092
"ENSG00000253304",125.119397324518,-3.39588795934303,0.940001833480283,-3.61263971876525,0.00030309569626588,0.0307536606032595
"ENSG00000124507",44.5022328639447,-2.34653661729282,0.649980817016848,-3.61016287844076,0.000306004788309167,0.0307536606032595
"ENSG00000160963",100.140702946631,-2.78361158940535,0.770677238563409,-3.61190320683945,0.000303958025436701,0.0307536606032595
"ENSG00000221818",11.2263471978584,-4.36033971488244,1.20653904657269,-3.61392341778618,0.000301598178853302,0.0307536606032595
"ENSG00000122025",17.3248739834201,-3.95093562833089,1.09464176943902,-3.6093411914618,0.000306975635328441,0.0307536606032595
"ENSG00000276043",96.7527336376196,-1.97846699629093,0.548779031697997,-3.60521609247585,0.000311893295581458,0.0310885155636144
"ENSG00000234464",7.62914511669975,-6.3049898401819,1.74967822379191,-3.60351392298733,0.000313943922225948,0.031135664568097
"ENSG00000263745",14.6968139625497,-4.15826301125062,1.15465726693651,-3.6012963589474,0.000316634387908376,0.0312454813987986
"ENSG00000111249",44.4895932111459,-3.17957062830015,0.885420267795895,-3.59102986903062,0.000329373882049896,0.0323409101300335
"ENSG00000277654",9.55260222462561,-5.11450195553936,1.4305813998362,-3.5751212451979,0.00035006562806589,0.0340339666773813
"ENSG00000073146",115.48899002063,-3.5493701724634,0.992479511737752,-3.57626543468765,0.000348537765633236,0.0340339666773813
"ENSG00000146285",24.5746441206673,-4.49761083646055,1.26093198898451,-3.56689407180692,0.000361237416662609,0.0349479492904571
"ENSG00000236780",34.4354358794086,-2.50364119783826,0.703036902418477,-3.5611803437709,0.000369191384809244,0.0351657964948031
"ENSG00000183117",34.721939945615,-3.18874688583478,0.895672937292754,-3.56016884407944,0.000370616420293831,0.0351657964948031
"ENSG00000271395",5.34234347183834,-5.78962422885089,1.62539276696853,-3.56198473778675,0.000368061785378745,0.0351657964948031
"ENSG00000138623",463.16911174682,-2.51580008106563,0.706142394396263,-3.56273763058312,0.000367007436743255,0.0351657964948031
"ENSG00000121446",10.9541970438943,-5.33958573067889,1.5025211132873,-3.55375088140801,0.000379778772326686,0.035522814458007
"ENSG00000254202",8.07183912816974,-6.38543383665629,1.79669749655695,-3.55398382248144,0.000379442553273044,0.035522814458007
"ENSG00000166250",15.0232439981139,-3.62601515697522,1.02027916659805,-3.55394413184537,0.00037949982168771,0.035522814458007
"ENSG00000116329",13.8288388160736,-3.65141532996997,1.02809297481015,-3.55163921885981,0.000382839401786817,0.0356017410401902
"ENSG00000176571",26.7441886840461,-3.47248677298662,0.977976654408975,-3.55068472987749,0.000384230383135413,0.0356017410401902
"ENSG00000288016",7.33302988737556,-6.24649742203366,1.76101980674573,-3.5470909515645,0.000389510096539467,0.0359222956322567
"ENSG00000214894",41.4065634249248,-2.47833113456097,0.699277801591959,-3.54412957042089,0.000393911607381816,0.0360659955889482
"ENSG00000133863",56.5579163477354,-4.1645311178987,1.17523039603414,-3.54358696979935,0.000394723097244265,0.0360659955889482
"ENSG00000205334",16.9320300781795,-3.91348958916735,1.10519236342588,-3.54100310378212,0.00039860888918409,0.0360869038391615
"ENSG00000171587",27.4023884490155,-3.08421494703679,0.870738750914227,-3.54206694464733,0.000397004705332233,0.0360869038391615
"ENSG00000244128",27.2240792369255,-4.04175342191459,1.14275346604077,-3.53685509781722,0.000404921758675596,0.0364910311836601
"ENSG00000188573",138.773389362249,1.59662447881561,0.452100574692147,3.53156923081289,0.000413101709575946,0.0365281083151614
"ENSG00000157703",13.3529484023643,-4.67156658226796,1.32441432372196,-3.52726975131137,0.000419868762972565,0.0365281083151614
"ENSG00000223511",9.11007837297083,-5.81516015736599,1.64573991496379,-3.53346242896098,0.000410154381163174,0.0365281083151614
"ENSG00000133124",18.9685509317468,3.30415084153813,0.937799809633729,3.52330082347597,0.000426207307927046,0.0365281083151614
"ENSG00000285880",5.28282244197323,-5.77615013375018,1.63704241515747,-3.52840591072563,0.000418070541148932,0.0365281083151614
"ENSG00000253901",10.7808463410625,-3.63131060539213,1.02851217157092,-3.53064427020418,0.000414548869215215,0.0365281083151614
"ENSG00000120832",132.287211149981,1.6632100817961,0.472171355884274,3.52247136779669,0.000427543221564769,0.0365281083151614
"ENSG00000205978",536.218493938572,1.63246363239599,0.46319221831125,3.52437620465167,0.000424481110930876,0.0365281083151614
"ENSG00000197256",3547.88022890314,2.04505175470351,0.580067654479513,3.52554006228551,0.000422620249186301,0.0365281083151614
"ENSG00000133454",19.8495250280548,-5.31875261819522,1.50890214331639,-3.52491554323411,0.000423617827262036,0.0365281083151614
"ENSG00000138892",12.3476042976442,-4.50780492018973,1.27969741618647,-3.52255530344282,0.000427407858001818,0.0365281083151614
"ENSG00000142178",127.970820244171,-2.75019224826056,0.779536489269367,-3.52798398294123,0.000418737493357626,0.0365281083151614
"ENSG00000186431",9.02841273584241,-5.80593683357927,1.65359037454834,-3.51110947604849,0.000446240585758745,0.0379612250023043
"ENSG00000237990",19.9047831391983,4.07000234095934,1.16114103291201,3.5051748457741,0.000456307503121831,0.03865100807559
"ENSG00000255346",605.098267027413,-2.88631352239375,0.823762573842092,-3.50381725760101,0.000458639974138526,0.0386825578187946
"ENSG00000147697",7.65618408206136,-6.30949774205226,1.8028779654909,-3.49968098940867,0.000465815259060867,0.0391205529907458
"ENSG00000254233",8.32245389278221,-6.42953626932401,1.83915062551694,-3.49592696765489,0.000472417980610894,0.0393743578666243
"ENSG00000197019",310.599493056012,-1.89047501578985,0.540800785003837,-3.49569576859331,0.00047282746323419,0.0393743578666243
"ENSG00000234352",8.28998848111372,-6.42403375749405,1.8389423709079,-3.49333065523009,0.000477035436826647,0.0395578629462635
"ENSG00000229671",6.1855685821168,-5.99558394674058,1.72173881962111,-3.48228423406285,0.0004971556875067,0.0410538269817248
"ENSG00000249484",11.8589276917589,-4.44732920790557,1.27965884125544,-3.47540224357173,0.000510087865469435,0.0419462254704366
"ENSG00000259459",8.14760619128549,-6.39872804213153,1.8423258080113,-3.47317939872895,0.000514331438824772,0.0421196899445879
"ENSG00000179165",21.0078033171905,-4.27310305285352,1.23472798325885,-3.46076472777056,0.000538643339352098,0.0439283675431943
"ENSG00000282987",12.4244741718931,-3.9683096645836,1.14745364466828,-3.45836163667492,0.00054347134621565,0.0440428936908613
"ENSG00000165091",12.7719611945865,-3.50902750187544,1.01480130989613,-3.45784683923458,0.000544510846198325,0.0440428936908613
"ENSG00000267748",5.54595784973994,-5.84910744089129,1.69294592369146,-3.45498775775268,0.000550317809677161,0.0443309073134222
"ENSG00000227160",12.3326143017543,-3.8707116664245,1.12080953508555,-3.45349637494747,0.000553369740844111,0.0443955496150381
"ENSG00000239498",8.65082280749129,-5.04518600840832,1.46401943414214,-3.44611956013042,0.00056869868913315,0.0449197829019345
"ENSG00000260192",17.6232312051821,-2.99967271501457,0.87103097261666,-3.44381865779498,0.000573560259996326,0.0449197829019345
"ENSG00000120738",649.68456397607,-3.28382326045244,0.952513028538555,-3.44753631925731,0.000565724339597631,0.0449197829019345
"ENSG00000287252",11.7627608240377,-4.42654018623695,1.28342321266046,-3.44901053882374,0.000562644742321025,0.0449197829019345
"ENSG00000167346",6.37076706827009,-6.04448272605718,1.75448778829592,-3.44515519935765,0.00057073159465753,0.0449197829019345
"ENSG00000275016",4.52135520951136,-5.55269426944814,1.61195185524162,-3.44470230385127,0.00057168864729836,0.0449197829019345
"ENSG00000267121",91.5576103053446,-2.52555481004251,0.734347862615337,-3.43918044650923,0.000583478176366948,0.0455109541580633
"ENSG00000185022",466.266975532223,-1.66033764296294,0.482917134014314,-3.43814192128815,0.000585720630125054,0.0455109541580633
"ENSG00000259995",7.1337361962248,-6.19488502009192,1.80350299539384,-3.43491806551677,0.000592733012502584,0.0455182051935837
"ENSG00000266256",12.0329981873488,-3.88925103470363,1.13202922932642,-3.43564541793484,0.0005911441161146,0.0455182051935837
"ENSG00000167476",40.3080201059714,-4.28485149998123,1.24712155733579,-3.43579298647914,0.000590822237824548,0.0455182051935837
"ENSG00000122787",8.76113467172842,-5.00548737481741,1.45869567711853,-3.43148159916751,0.000600293853363764,0.045742855173696
"ENSG00000171241",77.4098286524234,-1.83416447800828,0.534376140501505,-3.43234725316692,0.000598380847109987,0.045742855173696
"ENSG00000260123",6.43678897182181,-6.0595079343236,1.77027729890983,-3.4229145558468,0.000619535482685513,0.0470275087933896
"ENSG00000251002",14.2570677088706,-4.42379029166937,1.29376867255893,-3.41930546433747,0.000627812055458022,0.0474731751973928
"ENSG00000226091",42.2270095721905,-3.16714852306836,0.927087884550211,-3.41623332140182,0.000634938195063792,0.0478287794571717
"ENSG00000286700",20.1209789559702,2.62312981133284,0.768329175822119,3.41407028898267,0.000640000623082242,0.0478448950649664
"ENSG00000013523",581.55318773291,1.34791124634628,0.394801696384457,3.41414755481113,0.000639819143009132,0.0478448950649664
"ENSG00000260866",7.19502857124127,-6.21943068351817,1.8255360302109,-3.40690656365717,0.000657036152838706,0.0489330774053762
"ENSG00000163564",35.1312508573988,-3.44108262617388,1.01124675183686,-3.40281204357235,0.000666961456308295,0.0489336479617119
"ENSG00000168754",656.642374205132,-3.19204958198462,0.937698414669824,-3.4041324289842,0.000663745654456225,0.0489336479617119
"ENSG00000126733",16.6043469519622,-3.2813154764677,0.963926905583494,-3.40411234239947,0.000663794467203053,0.0489336479617119
"ENSG00000287277",14.64767093992,-4.68297972512534,1.37611991467904,-3.40303172359626,0.000666425422451054,0.0489336479617119
"ENSG00000196549",591.033456562463,-5.2202599226791,1.53529606080595,-3.40016499484714,0.000673452025760826,0.0492268488163543
"ENSG00000162409",140.515002212357,3.78092075487467,1.11299623691489,3.39706517369276,0.000681127425095163,0.0494218046385226
"ENSG00000157445",28.0095470666606,-2.86520301482103,0.843413498573647,-3.39715100560587,0.000680913808429198,0.0494218046385226
"ENSG00000070729",10.3059509474497,-4.16496606869098,1.2268003995914,-3.3949826476077,0.000686329503555639,0.049435763073628
"ENSG00000266365",4.55110739802641,-5.56140023122242,1.63777094068872,-3.39571309580309,0.000684500678693957,0.049435763073628
"ENSG00000180697",4.42447338439485,-5.52195422107181,1.62861776804009,-3.39057716883258,0.000697456158944327,0.0498681196453072
"ENSG00000253642",16.227533364314,-3.89963541130327,1.15046609879511,-3.38961349264215,0.000699912299440114,0.0498681196453072
"ENSG00000124203",19.0352400369893,-3.89757661206653,1.14985718461916,-3.38961800143679,0.000699900789093625,0.0498681196453072
"ENSG00000128591",179.349783702107,3.48382700351201,1.02857749209025,3.38703406432924,0.00070652614727772,0.0501582735347953
"ENSG00000285706",4.2127163248902,5.638658448328,1.66825240511997,3.37997921119287,0.00072491312676626,0.0507970183740542
"ENSG00000172638",731.376608433645,1.54461745148618,0.457036625523511,3.37963604058405,0.00072581876679587,0.0507970183740542
"ENSG00000137474",140.107632133794,-2.27421202886344,0.672760362044271,-3.3804191762323,0.000723753578266782,0.0507970183740542
"ENSG00000129451",11.7263223653284,-5.43543323792718,1.60731902118786,-3.38167667169783,0.000720448883551028,0.0507970183740542
"ENSG00000155966",37.070335388098,1.81106410788501,0.536343788979576,3.3766851506394,0.000733649765107539,0.0511636458097611
"ENSG00000151952",25.8613060021211,-3.22315888391938,0.955346101796108,-3.37381277618619,0.000741347712644924,0.0513376787956499
"ENSG00000015413",27.1296501292845,-4.64719009702248,1.37713217538358,-3.37454180513071,0.000739386846828907,0.0513376787956499
"ENSG00000146926",120.305368901429,-5.67495235008835,1.68581296287242,-3.36630010272249,0.000761837764032496,0.0525721332550537
"ENSG00000228262",27.0720230001612,-3.43728588757714,1.02260626075706,-3.36129947515913,0.000775766632869693,0.0533467953530183
"ENSG00000088881",328.973872924772,1.96558239940017,0.584957148628452,3.3602160500284,0.000778815425034245,0.0533704903766523
"ENSG00000253111",12.6654377892731,-3.96762183252436,1.18472082979598,-3.34899305620178,0.000811058283529446,0.0551135396932119
"ENSG00000263551",12.7890357618079,-5.56214270230625,1.66110617214965,-3.34845706768295,0.000812628701394643,0.0551135396932119
"ENSG00000171747",15.7061968177492,-2.47267706128677,0.738256792095394,-3.34934549571644,0.00081002718960768,0.0551135396932119
"ENSG00000185774",156.623006025642,-1.94416030417998,0.580831718747494,-3.34720064595021,0.000816321015375747,0.0551743546556703
"ENSG00000145287",62.3353426289572,-3.30993700599768,0.989341027546557,-3.34559763907286,0.000821054457083469,0.0553048831569943
"ENSG00000165197",95.88730606938,-1.91957629076214,0.574643034784108,-3.34046734157897,0.000836375168780229,0.0558046919750347
"ENSG00000286662",4.34327987497223,-5.49418170263508,1.64418156688696,-3.34159062069865,0.000832998197194441,0.0558046919750347
"ENSG00000183092",323.392430493509,1.57288703671693,0.471017697843678,3.33933744722889,0.000839784835659977,0.0558046919750347
"ENSG00000160185",15.3077070243232,-5.82035169052395,1.74280834402614,-3.33963955960761,0.000838871894623929,0.0558046919750347
"ENSG00000230866",6.31453593188418,-6.03365150813129,1.80906189641992,-3.3352377384498,0.000852265027427563,0.056443968393659
"ENSG00000168702",34.3398952292008,-2.7405631209286,0.823653842374262,-3.32732390712665,0.000876843878103393,0.0565535646347992
"ENSG00000163898",54.967895003682,-2.65149253262788,0.796174597572949,-3.33029029148966,0.000867554857752608,0.0565535646347992
"ENSG00000169271",70.7529071806446,3.24093502878455,0.973686505552058,3.3285200219007,0.000873087291067999,0.0565535646347992
"ENSG00000164756",12.306060242382,-3.42447040500378,1.02869258083955,-3.32895411980997,0.000871727632535597,0.0565535646347992
"ENSG00000257817",12.0995694548964,-5.48239952706074,1.64645071954208,-3.32982910571751,0.000868993012515063,0.0565535646347992
"ENSG00000287861",20.5582803114987,-3.71790106065619,1.11639225937472,-3.33028201282815,0.000867580654342305,0.0565535646347992
"ENSG00000088340",130.842957026364,-3.68278336976834,1.10557889915683,-3.33109050161595,0.000865064730016351,0.0565535646347992
"ENSG00000100024",27.1832101427339,-2.70581036043174,0.813170133970533,-3.3274836930125,0.000876341179587553,0.0565535646347992
"ENSG00000248693",10.9330421483495,-4.357212207648,1.31103354257398,-3.32349407254172,0.000888973119864447,0.057149099327833
"ENSG00000245164",15.6843684259985,-3.79505794561788,1.14238933821953,-3.32203550808053,0.000893633209097886,0.0572621591388178
"ENSG00000082438",709.956497881268,1.62682361492416,0.490047747195282,3.31972470893919,0.000901062550566004,0.0575444574401474
"ENSG00000144959",75.7504069682712,-2.12709833240495,0.641365811047937,-3.31651344016834,0.000911482031760259,0.0575444574401474
"ENSG00000287055",12.4251448545504,-3.93858997257178,1.18708643236634,-3.31786284906028,0.000907090128266918,0.0575444574401474
"ENSG00000120498",23.5441567449975,-3.14801501148511,0.949803594085562,-3.31438523826172,0.000918448727890477,0.0575444574401474
"ENSG00000255422",15.4161286960095,-5.79389231106072,1.74722205897495,-3.3160595021676,0.000912963881868524,0.0575444574401474
"ENSG00000251301",49.9141644903619,-3.94900463895521,1.19110892810089,-3.31540176199629,0.000915114991877501,0.0575444574401474
"ENSG00000269179",19.3278690673432,-3.20263599363495,0.966078090756137,-3.31509018192131,0.000916135639273806,0.0575444574401474
"ENSG00000283659",6.99752287807686,-6.1800070410127,1.86777207421565,-3.30875866832302,0.000937105751598162,0.0580382016283716
"ENSG00000170819",10.0393407112776,-5.26405668981061,1.59234970218214,-3.30584210402829,0.000946914315177121,0.0580382016283716
"ENSG00000137225",18.8629681058411,-3.49723087833135,1.05744301477742,-3.30725233365646,0.000942159822288778,0.0580382016283716
"ENSG00000160932",9824.81351585901,-1.82373382999439,0.551656911745749,-3.30592038486943,0.000946649815133709,0.0580382016283716
"ENSG00000178445",16.4780949191722,-2.89684259210242,0.875424690449746,-3.30907115564011,0.000936060441460869,0.0580382016283716
"ENSG00000248746",24.2336852905804,-2.31702666998578,0.700726567305457,-3.30660599739435,0.000944336149009988,0.0580382016283716
"ENSG00000107736",56.6550486860626,-2.50313155240544,0.756427204233123,-3.30915062070402,0.000935794792970188,0.0580382016283716
"ENSG00000253434",14.5108685320253,-3.64860878385907,1.10427308197181,-3.30408197340466,0.000952879656010628,0.0582230120465194
"ENSG00000117152",119.720592783783,3.01528474144498,0.91304381763429,3.30245348931623,0.000958429810393033,0.0583422657623568
"ENSG00000236886",11.8194591009728,-5.41527161126232,1.64010814294413,-3.30177716302382,0.000960743634615218,0.0583422657623568
"ENSG00000115461",800.782719749297,2.56715214575234,0.778237053646203,3.29867632712256,0.000971418493346788,0.0588095563947614
"ENSG00000133246",47.325921244028,-2.3916710739311,0.726518768306183,-3.29196048094818,0.00099491591261721,0.0600478912887255
"ENSG00000227088",17.7801341118903,-4.44638178101514,1.35203060110183,-3.288669485285,0.0010066215689096,0.0605691563536582
"ENSG00000105664",31.2950600911218,-4.00243688852423,1.2180437876766,-3.28595484745161,0.00101637300775132,0.060970023346444
"ENSG00000249738",18.82025627371,-2.88234532567078,0.878148943858241,-3.28229663752357,0.00102965225386102,0.0615794450975791
"ENSG00000278195",7.5029076429208,-6.2737299981415,1.91241320661267,-3.28053057594899,0.00103612033531325,0.0617790662771674
"ENSG00000154027",27.4394306099217,-2.86146931464942,0.873743299366459,-3.27495423052083,0.00105679093819453,0.061956751632495
"ENSG00000117525",70.7233969946848,2.4896478792537,0.760279476689465,3.27464827814968,0.00105793602047785,0.061956751632495
"ENSG00000250781",5.82362823254903,-5.91688119439995,1.80619896090076,-3.27587454233125,0.0010533534128832,0.061956751632495
"ENSG00000250535",20.4242327442689,3.89514911120102,1.18926349451811,3.27526164651957,0.00105564153303465,0.061956751632495
"ENSG00000259471",10.894262312112,-5.32765672245086,1.62601518023157,-3.27651106042696,0.00105098196183748,0.061956751632495
"ENSG00000287721",41.7924070903626,-2.15517088635011,0.657751132777935,-3.27657495206128,0.00105074419623458,0.061956751632495
"ENSG00000150394",10.2966505070161,-3.49905875373093,1.06974076019032,-3.27094085216348,0.00107190326884672,0.0625890027040202
"ENSG00000287474",5.80080241233999,-5.90655525342249,1.80688055587179,-3.26892402169476,0.00107957286301369,0.0628508850278414
"ENSG00000153707",24.5023812062585,-3.08219784254624,0.94319924103034,-3.2678120469852,0.00108382315240882,0.0629127462821781
"ENSG00000144642",75.1384642302775,2.38821110193569,0.733301534446653,3.25679272407064,0.00112678681250638,0.0642256489584368
"ENSG00000249626",93.7592110441674,-1.94057375036822,0.595955628927658,-3.2562386462563,0.00112898815346725,0.0642256489584368
"ENSG00000156298",168.321383626947,-3.65527126381628,1.12171566298519,-3.25864333042172,0.00111946311541018,0.0642256489584368
"ENSG00000196358",37.5089277144358,-2.10858543185592,0.647564116180436,-3.2561801668275,0.00112922072297211,0.0642256489584368
"ENSG00000165462",5.85338042106408,-5.92391768434503,1.81824410330753,-3.25804311619598,0.00112183360176157,0.0642256489584368
"ENSG00000277987",5.79387604403397,-5.90956943140807,1.81306892947576,-3.25942899099639,0.00111636722546795,0.0642256489584368
"ENSG00000261873",5.79116282088053,-5.9090195121582,1.81209334832782,-3.26088030597926,0.0011106691377211,0.0642256489584368
"ENSG00000273734",26.4931132738226,-3.02996416060769,0.930883201253025,-3.25493483664671,0.00113418385958867,0.0643225650943736
"ENSG00000203995",23.2301513753815,-2.64317603506993,0.813074102513426,-3.25084272995435,0.0011506348850656,0.0644299510202989
"ENSG00000287451",3.93033805201728,-5.35041806022188,1.64587602933718,-3.25080259074955,0.00115079733883656,0.0644299510202989
"ENSG00000163072",24.3612073589913,-3.67827630680611,1.13156534463438,-3.25060883513942,0.00115158181622476,0.0644299510202989
"ENSG00000104381",282.75990304044,1.28808883851712,0.396285423820379,3.25040680552753,0.0011524003197287,0.0644299510202989
"ENSG00000091651",99.549020140994,-1.56483307265892,0.481118578426962,-3.25248939206465,0.00114398865891607,0.0644299510202989
"ENSG00000171502",2116.22900406281,3.22214134612729,0.991675403929226,3.24918953657667,0.00115734335823765,0.0644394759683668
"ENSG00000141837",146.493896572447,-2.16108410017091,0.665294450188393,-3.24831223161256,0.00116091802682076,0.0644394759683668
"ENSG00000226043",3.74516852063078,-5.27464826473758,1.62398926151565,-3.24795760029522,0.00116236590214525,0.0644394759683668
"ENSG00000134802",177.499162605062,2.30177385112106,0.70924403012924,3.245390519116,0.00117289654997592,0.0648411381241591
"ENSG00000169403",102.211326691148,-2.8368267313482,0.875583599363812,-3.23992675674762,0.00119560406371111,0.0657282501431825
"ENSG00000183496",59.8703332721617,2.16416837304015,0.667959432444399,3.23996977648832,0.00119542369725688,0.0657282501431825
"ENSG00000251488",5.59515704971527,-5.85642490375145,1.80909273750918,-3.23721652424229,0.00120701792045969,0.0659881043717243
"ENSG00000271086",212.678916327794,2.26501078485413,0.699653226895045,3.23733343574488,0.00120652348998491,0.0659881043717243
"ENSG00000147180",133.790048930366,1.84977737089424,0.571734803930964,3.23537653852116,0.00121482409832758,0.0660489487729836
"ENSG00000060566",6.51693700863149,-6.0781854334267,1.87857887016124,-3.23552315528015,0.00121420036795506,0.0660489487729836
"ENSG00000144962",5.60276565645161,-5.86001176886527,1.81226423755616,-3.23353054561596,0.00122270259969992,0.0662627937974512
"ENSG00000260661",5.4328299913728,-5.81547841201435,1.7992865036016,-3.23210250306086,0.00122882967824621,0.0662627937974512
"ENSG00000237452",8.07274190757815,-4.88767315340755,1.51211235444172,-3.232347873523,0.00122777489214784,0.0662627937974512
"ENSG00000245060",360.091252456205,-1.37018874084484,0.424257678030752,-3.22961448147444,0.00123957242614967,0.0666599493255855
"ENSG00000106648",5.7559841860586,-5.90041095087383,1.82835850492217,-3.22716301807833,0.0012502420891044,0.0669423482114577
"ENSG00000168959",12.1848117624331,-4.48787263421625,1.39079029999668,-3.22685068642409,0.00125160754408329,0.0669423482114577
"ENSG00000169047",834.434356657094,1.30309046429886,0.404189996115309,3.22395526070148,0.00126433150872116,0.0670775447745186
"ENSG00000137261",15.5644249764856,-3.93431354451993,1.22025660925739,-3.22416901057739,0.00126338811648209,0.0670775447745186
"ENSG00000159753",78.9615793302291,-3.36307979839033,1.04288434214775,-3.22478693223478,0.00126066455229818,0.0670775447745186
"ENSG00000248752",25.6346676064174,-3.52674873688971,1.09474598737795,-3.22152241483589,0.00127511487883397,0.0671563476362555
"ENSG00000256039",7.04936073883705,-6.18371305305203,1.91962208228378,-3.22131794071428,0.00127602504882427,0.0671563476362555
"ENSG00000227367",5.67801830967839,-5.88003485758289,1.82481908453869,-3.22225633620516,0.0012718529288199,0.0671563476362555
"ENSG00000230848",7.03220875684371,-6.18760000771187,1.92319170261988,-3.21735997471431,0.00129376161923861,0.0679087215885458
"ENSG00000248373",5.64555289800989,-5.87202521115477,1.82662964628221,-3.21467749256467,0.00130591152023203,0.0683646412819612
"ENSG00000223656",9.60319865840442,4.47902503684569,1.39395633931148,3.21317455255307,0.00131276480292463,0.0684151504092987
"ENSG00000112299",13.6289848148487,-3.20240421609275,0.996718932303857,-3.21294610978301,0.00131380938412668,0.0684151504092987
"ENSG00000227128",6.37404030891429,-6.04603649757906,1.88343321735475,-3.21011461509137,0.00132682055303114,0.0689108695647962
"ENSG00000228215",4.26531399859201,-5.46528967476857,1.70483180958928,-3.2057647235508,0.00134704078532437,0.0689740697200422
"ENSG00000151623",158.497279473367,1.55782386261177,0.485536246815258,3.20846048637953,0.00133447644931477,0.0689740697200422
"ENSG00000158402",27.6269202105399,-2.02187397493872,0.63114653164165,-3.20349375869928,0.00135770982882649,0.0689740697200422
