"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000237923",4.41581930504556,-5.51905199905269,1.72185209413468,-3.20529969900016,0.00134921916330315,0.0689740697200422
"ENSG00000227954",9.54193061096964,-4.41858408003937,1.3781209397718,-3.20623825712351,0.0013448258819717,0.0689740697200422
"ENSG00000147488",7.50383923622983,-4.77687304983755,1.49120916358023,-3.20335548258623,0.00135836196395257,0.0689740697200422
"ENSG00000254587",14.5175611613257,-4.74900883320043,1.48263651247864,-3.2030836912691,0.00135964462308497,0.0689740697200422
"ENSG00000264204",11.6119890927828,-3.51274332653725,1.09691754664428,-3.20237682156105,0.00136298577172763,0.0689740697200422
"ENSG00000176294",6.37455471880326,-6.04583316335874,1.88459686278181,-3.20802463527113,0.00133650049687013,0.0689740697200422
"ENSG00000272259",10.6485429310825,-5.29360640649858,1.65128882759081,-3.20574227721375,0.00134714585919308,0.0689740697200422
"ENSG00000198822",34.6044281955246,2.5394494751793,0.793295425116863,3.20113969496951,0.00136885150775929,0.0690937426013744
"ENSG00000132185",100.924182463152,-2.26883640531866,0.709175719755243,-3.19925843781242,0.00137781597349442,0.0691069555300806
"ENSG00000248240",22.5119529478368,-2.24517697380264,0.701863097403414,-3.1988816367591,0.00137961798129569,0.0691069555300806
"ENSG00000259462",23.3844180769914,2.83182213971445,0.884915746441738,3.20010368343118,0.00137378157694818,0.0691069555300806
"ENSG00000136231",14.9570002948461,-4.22217248541249,1.32043541545163,-3.19756077124633,0.00138595204734349,0.0692484800161294
"ENSG00000236451",6.50905618681814,-4.56348503628425,1.42958737528231,-3.19216937361598,0.00141208503245525,0.0701987662482034
"ENSG00000188000",12.6181630398091,-4.53724179878381,1.42128713248906,-3.19234705997644,0.00141121656713582,0.0701987662482034
"ENSG00000157884",8.81440570180012,-4.43519585317084,1.39005222764505,-3.19066849789141,0.00141944044270498,0.0703871270784559
"ENSG00000267740",7.96397032253032,-4.83973187708211,1.51796075446538,-3.18831159688752,0.00143106233156182,0.0707855793877297
"ENSG00000267364",5.42303922420698,-5.80889071609673,1.82364023433409,-3.18532713126823,0.00144590460174696,0.071340933050195
"ENSG00000182183",16.00217752551,-4.55848590371615,1.43168532232985,-3.18399988644006,0.00145255069366798,0.0714446649636595
"ENSG00000092051",35.8413098033371,2.05881161839931,0.646720759146591,3.18346301596397,0.00145524702651962,0.0714446649636595
"ENSG00000143515",2624.31617725501,1.83102826912082,0.575621536431823,3.18095858690598,0.00146788611543523,0.07188635328593
"ENSG00000285894",6.39347066753956,-6.04908150883769,1.9035523627281,-3.177785716474,0.0014840438811728,0.0720418635757034
"ENSG00000283183",13.6752520998367,-5.08893519853668,1.60206486412757,-3.17648511772832,0.00149071437950789,0.0720418635757034
"ENSG00000226690",37.7331053206957,-3.12432300018363,0.983714083157211,-3.17604785137993,0.00149296322468903,0.0720418635757034
"ENSG00000283692",9.58244349207832,-5.20230063103713,1.63688530743398,-3.17817052142302,0.00148207557606466,0.0720418635757034
"ENSG00000139973",10.2818819904419,-4.2338184262922,1.33261068223372,-3.17708576310936,0.0014876303697214,0.0720418635757034
"ENSG00000133937",19.7100802562786,4.31176067056641,1.35631645087305,3.1790226151065,0.00147772561311044,0.0720418635757034
"ENSG00000171872",5.74023590986194,-5.89494844767601,1.85768275179462,-3.1732804979651,0.00150726826479035,0.0722714659677996
"ENSG00000187957",139.569474919027,3.00447036845346,0.94692325973043,3.17287629972124,0.00150936818827195,0.0722714659677996
"ENSG00000184515",74.1098965591261,2.2097443026312,0.696883141017897,3.17089648546176,0.00151969286464516,0.0722714659677996
"ENSG00000184661",99.0537242577104,-1.86953721992039,0.589142243755427,-3.17332060251394,0.00150706005722323,0.0722714659677996
"ENSG00000254303",5.51237137760533,-5.83636695320746,1.84041330504119,-3.17122623337959,0.00151796873547703,0.0722714659677996
"ENSG00000125648",1953.76367754342,1.36983008291141,0.431999094461762,3.17090961641508,0.00151962417330496,0.0722714659677996
"ENSG00000240216",5.52404981907183,-5.84081527283432,1.84411758472684,-3.16726835707686,0.00153878247274928,0.0728283234584646
"ENSG00000205667",33.8592155706749,-2.05090369023748,0.647479134115271,-3.16752090094745,0.00153744658068457,0.0728283234584646
"ENSG00000130711",5.9175612834015,-5.94046486288913,1.87656537215184,-3.1656050735271,0.00154760755498659,0.073070772022046
"ENSG00000118640",607.198151160173,-2.81220085706184,0.888719658604969,-3.16432840191268,0.0015544129365346,0.0732169301084648
"ENSG00000126777",1738.35873280224,1.14009944428134,0.360394120885766,3.16347958584683,0.00155895284654989,0.0732559366178776
"ENSG00000171954",8.57392253806194,-4.00232381425183,1.26611496864255,-3.16110615021231,0.0015717120964059,0.0736800711037217
"ENSG00000112796",31.5478498138282,3.38775425948788,1.07242831446713,3.1589563738544,0.0015833519013562,0.0740498415288295
"ENSG00000134900",1007.81482813321,1.25221004546712,0.396775410979503,3.1559668538326,0.00159967038109121,0.0746361575442459
"ENSG00000283434",5.15735842182818,-5.74124139862596,1.82194118212008,-3.15116725774057,0.0016261933654471,0.0756946987275092
"ENSG00000171877",17.6951701140593,-2.76236482891692,0.877192909068057,-3.14909616842627,0.00163776290014257,0.0760538555228559
"ENSG00000177324",5.71109037192403,-5.88967998362173,1.87224549462296,-3.14578403341696,0.00165642269874419,0.0764670206564572
"ENSG00000280208",5.327294086907,-5.78800404101707,1.84011626940752,-3.14545560910707,0.00165828358537514,0.0764670206564572
"ENSG00000224271",17.3756678972107,-4.41271759863486,1.4023476092756,-3.14666461399989,0.00165144271498125,0.0764670206564572
"ENSG00000237153",9.58876165603197,-5.1383898786541,1.6342828302502,-3.14412522945459,0.00166584135063397,0.0766364682893054
"ENSG00000134504",611.721519848437,0.991805283749606,0.315521659234994,3.14338256889974,0.00167007410801998,0.0766525176648428
"ENSG00000188822",13.6146518224219,-4.56515361669893,1.45462415777966,-3.138373298892,0.00169888363973469,0.0770716317646514
"ENSG00000251088",8.8522798748271,-3.97510202067639,1.2682140958029,-3.13440927192957,0.0017220049562019,0.0770716317646514
"ENSG00000163746",3.69683031189205,-5.24175258320457,1.67244758295119,-3.13418048890658,0.00172334819071942,0.0770716317646514
"ENSG00000233058",79.1124466659013,-3.07576869416582,0.979697447983513,-3.13950873353462,0.00169231370056974,0.0770716317646514
"ENSG00000145526",19.1499436446095,-3.80786742105617,1.21316507987346,-3.13878752712973,0.00169648408707796,0.0770716317646514
"ENSG00000253238",24.1838223797967,-2.80004923723181,0.893164750014921,-3.13497508403128,0.00171868708528519,0.0770716317646514
"ENSG00000183049",142.987283438328,-2.45131101566957,0.781553552228756,-3.13645943861322,0.00171001088724806,0.0770716317646514
"ENSG00000151490",25.750586908761,-3.27144265758723,1.04179488541562,-3.14019842426287,0.00168833437698348,0.0770716317646514
"ENSG00000259230",6.52750103333324,-4.57110337977377,1.45868375490021,-3.13371789081622,0.00172606714835711,0.0770716317646514
"ENSG00000285471",5.96490278932752,-5.95135967764022,1.8985618682551,-3.13466723268276,0.00172049156782038,0.0770716317646514
"ENSG00000276070",37.607363258834,-3.99793085979321,1.27296205851395,-3.14065201947997,0.00168572195267436,0.0770716317646514
"ENSG00000160161",55.147623523944,3.2536843297734,1.03746265784709,3.13619416097863,0.00171155849868038,0.0770716317646514
"ENSG00000114805",33.7629911598644,-2.04058264549263,0.651679539876184,-3.13126701182045,0.0017405383182537,0.0775423572213432
"ENSG00000178795",10.6885519837383,-2.50364528046767,0.799800158516797,-3.13033856496177,0.00174604938970064,0.0776126818809278
"ENSG00000151136",35.3630802545764,-2.51941720413618,0.805112018810305,-3.12927536202858,0.00175238004981057,0.0777190396922727
"ENSG00000163803",42.7649383328577,-2.10224563310449,0.67287950371501,-3.12425273990047,0.00178257270140179,0.0784457734594299
"ENSG00000233928",10.8324719164074,-4.36018934714791,1.39574852110091,-3.1239075529944,0.0017846651947347,0.0784457734594299
"ENSG00000070915",7.01791097561442,-4.67754352756654,1.4971742474442,-3.12424791940651,0.00178260190728794,0.0784457734594299
"ENSG00000196074",69.8885674646314,-1.38396883778625,0.442987289811167,-3.12417279145005,0.00178305714125581,0.0784457734594299
"ENSG00000144290",23.0107641816882,-3.32173106337271,1.0648855105211,-3.11933163758349,0.00181261817647727,0.0784513866906918
"ENSG00000228412",40.6536783411737,-2.34967599725271,0.752779639625541,-3.12133308815514,0.00180034273595698,0.0784513866906918
"ENSG00000185585",255.607023667469,1.57416682951372,0.50451044972707,3.12018676791594,0.0018073640484172,0.0784513866906918
"ENSG00000254530",8.35883962139514,-3.91849699834866,1.25598927768959,-3.11984908466479,0.00180943718162111,0.0784513866906918
"ENSG00000243316",4.72611808363138,-4.85863544091311,1.55730016266731,-3.11990941591591,0.00180906663069429,0.0784513866906918
"ENSG00000161091",1499.92213115652,-2.19790232698029,0.70443593589267,-3.12008830752661,0.00180796829908889,0.0784513866906918
"ENSG00000077935",44.8187165270122,-3.27683716795449,1.05025976815293,-3.12002541401485,0.00180835437326895,0.0784513866906918
"ENSG00000005059",177.889889113983,-2.20558262830531,0.707413205797802,-3.11781376178567,0.00182197895795641,0.0786839753046559
"ENSG00000246528",25.831999805081,3.57568800225166,1.14725871262779,3.11672333615281,0.00182873103970076,0.0788031349334807
"ENSG00000170703",10.6106510731071,-5.28733990015571,1.69706065148933,-3.1155868798888,0.00183579261351815,0.0789350828331028
"ENSG00000228714",9.31600330964079,-5.09599853573018,1.63606343496544,-3.11479275608762,0.00184074190506757,0.0789758309530728
"ENSG00000204754",5.8479539747572,-5.92182410171217,1.90314100347595,-3.11160554625033,0.00186072944353672,0.0796602088885915
"ENSG00000237222",61.7408998853068,-3.05661408708994,0.983281557139745,-3.10858478418052,0.00187985700676932,0.080304887198267
"ENSG00000058404",34.6420359681268,-2.36305331416408,0.761017900090854,-3.10512185571714,0.00190200648813613,0.0810755940601611
"ENSG00000253831",4.90674365721571,-5.66810223174433,1.82912400717554,-3.0988069750923,0.00194301564941689,0.0812444001205335
"ENSG00000071909",12.0685645859496,-3.39176428516188,1.09421121339406,-3.09973453355608,0.0019369416019718,0.0812444001205335
"ENSG00000070808",53.4967732302985,-2.44216291437061,0.787593031099737,-3.10079294500682,0.00193003197360482,0.0812444001205335
"ENSG00000106018",754.747325051151,1.76925812028091,0.570771235031912,3.09976749298166,0.00193672609073923,0.0812444001205335
"ENSG00000251138",9.62732263156592,-3.54239893361708,1.14218310606553,-3.1014282340592,0.00192589549253231,0.0812444001205335
"ENSG00000132958",20.7770080563297,-2.44640416604378,0.789460353568655,-3.09883093556899,0.00194285852622866,0.0812444001205335
"ENSG00000261807",5.07667932229453,-5.71740196564358,1.84424988116428,-3.10012326639498,0.00193440120228079,0.0812444001205335
"ENSG00000225563",5.11946656385281,-5.73087019344387,1.84937340206608,-3.09881724644761,0.00194294829256318,0.0812444001205335
"ENSG00000130812",34.0275887085523,-2.43195391064872,0.783662044835748,-3.10331976223047,0.00191362756844331,0.0812444001205335
"ENSG00000244040",9.78723054340997,-3.84566720646915,1.24196011792079,-3.09644983842744,0.0019585299566863,0.0813619656852719
"ENSG00000078114",24.7522188072999,-2.81453898907892,0.908717599634687,-3.09726475002838,0.00195315351920357,0.0813619656852719
"ENSG00000281344",14.6127634528371,-2.42342062536913,0.782714909749856,-3.09617281488048,0.00196036073149262,0.0813619656852719
"ENSG00000099812",10.4125387293656,-5.25927646260662,1.6988001940906,-3.09587700831528,0.00196231737262816,0.0813619656852719
"ENSG00000258670",17.8307261935834,2.82739050129811,0.913531455787708,3.09501165327706,0.00196805164566861,0.0814286525763431
"ENSG00000145248",10.9059592414504,4.67569173487244,1.51148183486989,3.09344884404445,0.00197844658801436,0.0814482353923171
"ENSG00000164483",11.6498857682464,-3.83263162865738,1.23919156685148,-3.09284837887919,0.00198245393426779,0.0814482353923171
"ENSG00000067715",12.3770253855615,-3.12161998547275,1.00942853487303,-3.09246259406111,0.00198503249005394,0.0814482353923171
"ENSG00000065325",7.33247157974434,-4.80475235660313,1.55301292534069,-3.09382637980884,0.00197593082242733,0.0814482353923171
"ENSG00000058335",28.8515980825892,-2.50183260259783,0.80921333086803,-3.09168485881734,0.00199024017318785,0.0814924897469613
"ENSG00000285091",29.6734781934534,-1.74939390937696,0.566086684251476,-3.09032866881536,0.00199935117318191,0.0816960553911348
"ENSG00000237484",7.58392015247,-4.78504950937046,1.54907092318556,-3.0889802640736,0.00200844780698829,0.0818981940469439
"ENSG00000104921",17.125534404835,-2.99264537298344,0.969122893719336,-3.08799368209965,0.00201512755002967,0.0820011491286299
"ENSG00000116128",363.777884604167,1.34998702922259,0.437547819854368,3.08534740196377,0.00203314523598449,0.0823945675100408
"ENSG00000172794",53.6663860788177,-2.31938618989485,0.751719688379598,-3.08544025884769,0.00203251050846073,0.0823945675100408
"ENSG00000197880",13.6340431343668,-4.6560747212764,1.50971290923223,-3.08407955764535,0.00204182985855943,0.0824024666975134
"ENSG00000236358",4.63472877824348,5.78305312980372,1.87548826566147,3.0834920354802,0.00204586586348711,0.0824024666975134
"ENSG00000258272",5.25965004041657,-5.76993892510285,1.87119079335944,-3.08356525992937,0.00204536244649448,0.0824024666975134
"ENSG00000182871",730.144051983152,1.52676080718363,0.495879647493045,3.07889387052337,0.0020777068296129,0.0835145050697357
"ENSG00000121933",24.534033879893,-3.5025911362893,1.13833296900038,-3.07694781023965,0.00209131913069387,0.0838908015515738
"ENSG00000287544",8.78456767080523,-5.07291907351599,1.64993050833338,-3.07462589963272,0.00210766742916023,0.0842043003682312
"ENSG00000135218",54.7559214163558,-1.69964240402577,0.552703502754827,-3.0751431745127,0.00210401524386512,0.0842043003682312
"ENSG00000173262",10.3480453651342,-3.90097577077772,1.26973045331125,-3.07228653184193,0.00212425709588768,0.0846956324130086
"ENSG00000164841",8.23327593024018,-3.20393850824172,1.04440279523745,-3.06772303066586,0.00215696434337743,0.0858263070179374
"ENSG00000104970",4.83691745029582,-5.6457303144386,1.84106177073234,-3.06656213506233,0.00216535798412991,0.0859869319412231
"ENSG00000283518",6.35505051307628,-5.29313848318769,1.72712003354203,-3.06471952174185,0.00217874216017319,0.0862169657510286
"ENSG00000245149",195.790420405984,-1.38985930335628,0.453526205705457,-3.06456228079338,0.00217988781464143,0.0862169657510286
"ENSG00000258633",18.2054808423552,-2.08459874478019,0.680605867900726,-3.06285743790304,0.00219234476651982,0.0864142010178149
"ENSG00000074695",1581.65932225124,1.18883469775311,0.388167876297301,3.06268181976649,0.00219363167358762,0.0864142010178149
"ENSG00000280870",17.9653036942018,-3.51930732555835,1.1493557336283,-3.06198265914468,0.00219876190080163,0.086443754729524
"ENSG00000278966",5.20023305964152,-4.99444722680402,1.63336233375788,-3.05777054091438,0.00222990252990371,0.0868034641620899
"ENSG00000189221",59.3422761245653,2.65401792143631,0.867451134217567,3.05955899617355,0.00221663125098627,0.0868034641620899
"ENSG00000089820",410.692918549097,-2.02145939110086,0.661011485350107,-3.05813051044065,0.00222722552830343,0.0868034641620899
"ENSG00000134954",3271.96801533205,1.31705390643608,0.430643052215874,3.05834240134418,0.00222565112697811,0.0868034641620899
"ENSG00000138347",4.84290391409345,-5.65090073835568,1.84767922619814,-3.0583775896984,0.00222538976765494,0.0868034641620899
"ENSG00000145730",554.625605627664,1.46111580045236,0.47827796614212,3.05495110351413,0.00225097217351032,0.0872793454153233
"ENSG00000263655",5.07396609914109,-5.71649682955587,1.8710267611395,-3.0552726173058,0.00224856032158995,0.0872793454153233
"ENSG00000004700",223.307132515241,1.59961964417969,0.523851272756093,3.05357594296517,0.00226131478330392,0.087508448163306
"ENSG00000259124",19.92729259587,-2.28127929129558,0.747686917962074,-3.05111569627771,0.00227992703666989,0.0879639654280814
"ENSG00000005156",542.332913870355,1.06921065508208,0.350464023602083,3.05084283428779,0.00228199991382133,0.0879639654280814
"ENSG00000236980",4.83311314692764,-5.64347141032253,1.85097976287359,-3.04891037898826,0.00229672986521325,0.0881872774705227
"ENSG00000186732",14.564181661019,-4.75535196144925,1.55947887940585,-3.04932117019821,0.00229359137995189,0.0881872774705227
"ENSG00000255191",5.11675334069937,-5.72987158377344,1.88011518248083,-3.04761731470773,0.00230663470075867,0.0882243070817307
"ENSG00000105492",10.280580323151,-5.23437318154132,1.71732707118701,-3.04797686437409,0.00230387664095152,0.0882243070817307
"ENSG00000127463",76.4332110515177,1.55840092341274,0.511754133315339,3.04521414085475,0.0023251469350796,0.0882868754012546
"ENSG00000163814",11.3070031640249,-3.45558146658495,1.13466770193681,-3.04545679822072,0.00232327152932514,0.0882868754012546
"ENSG00000164100",11.3895351608837,-2.68305246883454,0.880848422391346,-3.04598657456925,0.00231918190390217,0.0882868754012546
"ENSG00000197405",84.5314319699216,-2.46726905188237,0.810247002877597,-3.04508260211991,0.0023261641269078,0.0882868754012546
"ENSG00000069812",9.92635617855104,-4.22678074080608,1.38959348509379,-3.04173903098055,0.00235215726321738,0.0884269511246295
"ENSG00000145850",6.72729933422552,-4.66751627614107,1.53437992097521,-3.0419560451329,0.00235046214410568,0.0884269511246295
"ENSG00000148948",38.3730620646742,-3.63824737706342,1.19611269987141,-3.04172623320072,0.0023522572628917,0.0884269511246295
"ENSG00000185904",348.487957624841,-2.38169552654527,0.782487276358723,-3.043749845529,0.00233649336876804,0.0884269511246295
"ENSG00000258077",18.2432392039415,-3.03290666460767,0.996650869818916,-3.04309839729406,0.00234155754527902,0.0884269511246295
"ENSG00000104499",6.63373635735499,-4.65472667862164,1.53069842019812,-3.04091688944135,0.00235858925058547,0.0884964210067581
"ENSG00000251170",4.87917362913012,-5.66212724316278,1.86255074873224,-3.03998548604205,0.00236589549742043,0.0885065673987923
"ENSG00000070526",36.0291046200232,-2.67608957334003,0.880368068371478,-3.03973947884129,0.00236782871841114,0.0885065673987923
"ENSG00000250230",5.05182251736238,-5.71208854334384,1.88083608316918,-3.03699434228158,0.00238949940701042,0.0891477510335683
"ENSG00000233973",5.5946259869913,-5.85706417273334,1.93065463730921,-3.03371926783157,0.00241559098896231,0.0897817396575521
"ENSG00000232598",9.61770849767072,-4.62643015914922,1.52482177023451,-3.0340792933706,0.00241271006449009,0.0897817396575521
"ENSG00000241388",10.7121675159156,-3.74861151701505,1.23653228693233,-3.03155166802384,0.00243300277031591,0.090089573498977
"ENSG00000237945",19.8698981991422,-3.30549222174785,1.09018016154577,-3.03206051471436,0.00242890504744665,0.090089573498977
"ENSG00000152315",13.3123121008139,-4.08392604609699,1.34812757702648,-3.02933202739221,0.0024509515479683,0.0905842317428883
"ENSG00000177707",108.408755487159,1.75396641970767,0.579114482555793,3.02870412075853,0.00245605095884176,0.0906030312592541
"ENSG00000140451",56.9386418781087,-2.20524409237894,0.728621627863252,-3.02659708145916,0.00247323386638605,0.0910666857966324
"ENSG00000206120",13.9875950920316,-4.083700139016,1.35031360784049,-3.02426052385483,0.00249241706450646,0.0913256946966352
"ENSG00000251676",11.853195534815,-5.51473021508102,1.82407741817978,-3.0232983315939,0.00250035618288667,0.0913256946966352
"ENSG00000171643",10.6758830338448,-3.03752409298697,1.00482794006841,-3.02292957019108,0.00250340498737736,0.0913256946966352
"ENSG00000107263",4762.0983657028,1.02368929137623,0.338519477956958,3.02401887641569,0.00249440874351331,0.0913256946966352
"ENSG00000187912",17.388380390236,-4.34205824633256,1.43538753012649,-3.02500764093298,0.00248626846044208,0.0913256946966352
"ENSG00000170681",227.41254198298,-2.79817083343197,0.926294819041763,-3.02082099123326,0.00252090347695889,0.0917943745779717
"ENSG00000114487",11.4911706132971,-4.31111849255349,1.42774811058064,-3.01952316420873,0.0025317293200344,0.0920003236737369
"ENSG00000139219",566.246390603998,-3.3557872377544,1.11175099755265,-3.01847018364871,0.00254054400092149,0.0920003236737369
"ENSG00000187172",10.4995940751253,-4.31578370408192,1.4296733032776,-3.01872021684099,0.00253844839265092,0.0920003236737369
"ENSG00000168405",19.5940052499744,-2.95279662220454,0.978599416586537,-3.01737010277834,0.00254978293976592,0.0921657804015021
"ENSG00000257150",10.8570631380387,-3.69592095039497,1.22552787123136,-3.01577878166203,0.00256320190014114,0.0923971038929553
"ENSG00000235568",57.8762182500802,-2.83299728269899,0.939477957014113,-3.0155016001684,0.00256554585191222,0.0923971038929553
"ENSG00000256417",5.94760898352993,-5.94650393716986,1.97287407735982,-3.0141325315236,0.00257715199199042,0.0926460322657975
"ENSG00000234184",4.62637670408819,-5.58173700200182,1.85230278114555,-3.01340421167527,0.00258334579471116,0.0926998410989446
"ENSG00000179869",14.0115611320204,-3.32024846468555,1.10219161813832,-3.01240583764708,0.0025918583198349,0.0928365078044676
"ENSG00000116106",18.7379021793239,-3.50682629432703,1.16726530019916,-3.00430955475906,0.00266184346115994,0.0949015683487786
"ENSG00000158683",39.1756010850192,-2.2626374486364,0.753044114536253,-3.00465458126553,0.00265882612709042,0.0949015683487786
"ENSG00000269416",11.2828350234072,-4.47784789070956,1.49059356356006,-3.00407032485428,0.00266393741716778,0.0949015683487786
"ENSG00000269035",27.0851989748853,-2.55629488167024,0.851103012219671,-3.00350820637262,0.00266886351138482,0.0949057482174608
"ENSG00000117016",124.621925100746,1.66251239005729,0.555111392232535,2.99491671999566,0.00274519782624527,0.0974446480193825
"ENSG00000253288",11.0598921744945,-2.89828275172329,0.968415095695488,-2.99281038121553,0.00276421432929321,0.0979435080842565
"ENSG00000157152",107.329644013301,2.05631018027669,0.687522595516076,2.99089832637887,0.00278158090452066,0.0982062267113056
"ENSG00000254211",4.86720070153484,-5.65185737313365,1.88939434755599,-2.99135931069369,0.0027773848405697,0.0982062267113056
"ENSG00000214803",6.58184058706123,-4.64591657667383,1.55370218674282,-2.99022336218341,0.00278773514505616,0.0982477514693364
"ENSG00000189058",1664.84727899871,2.79470021172001,0.935471916736742,2.98747633330235,0.00281291072903926,0.0986845185550342
"ENSG00000165973",23.5378466219542,-4.12556126769777,1.38131421192748,-2.986692840828,0.00282012912773811,0.0986845185550342
"ENSG00000060558",65.4483460486955,-2.94231361350933,0.984927439077423,-2.98734048496545,0.00281416110371327,0.0986845185550342
"ENSG00000179284",12.1411243474218,-3.8407977109421,1.28587196352969,-2.98692079761906,0.0028180271949958,0.0986845185550342
"ENSG00000173699",5.19200599392614,-5.75132822895623,1.92712500305321,-2.98440849443819,0.00284127171144881,0.0988979889546339
"ENSG00000080224",12.0320873113163,-3.85275013212826,1.29093532780591,-2.98446409292744,0.00284075541043214,0.0988979889546339
"ENSG00000154997",6.2184443793329,-5.26424640248476,1.76471669308589,-2.98305468697039,0.00285386996750837,0.0988979889546339
"ENSG00000102290",21.1627731136348,-3.93623250269935,1.31961060903721,-2.982874247708,0.00285555294472214,0.0988979889546339
"ENSG00000266357",13.1797462692835,-4.60612547997839,1.54344621268907,-2.98431227606782,0.00284216542094535,0.0988979889546339
"ENSG00000104808",7.06309927587777,-4.68740285151277,1.57148024759939,-2.98279463497763,0.00285629578963018,0.0988979889546339
"ENSG00000131981",882.21338318482,-2.03645630044642,0.68308242511568,-2.98127462451043,0.00287051247983287,0.0992161721575857
"ENSG00000071242",168.067071405708,1.90922865920148,0.640842468613607,2.97924802538741,0.00288956778543274,0.0993559277563135
"ENSG00000108515",483.785901614871,-2.02305105031168,0.678901131151602,-2.97989052821289,0.00288351412293969,0.0993559277563135
"ENSG00000131941",130.1266681085,-1.63967076466943,0.550365747152546,-2.97923839401829,0.00288965862039542,0.0993559277563135
"ENSG00000150938",144.993801410768,1.72002799885481,0.577565208943885,2.97806719002342,0.002900723879875,0.0994751685010946
"ENSG00000169876",6.47108511813904,-5.31872476945273,1.7861226441414,-2.97780490432642,0.00290320718770929,0.0994751685010946
"ENSG00000251372",13.1024954521696,-2.8071681450421,0.943077072083861,-2.97660522998323,0.00291459039848919,0.0996068053153735
"ENSG00000165443",449.669711792043,2.84660937099001,0.956413725789794,2.97633680302875,0.00291714296069548,0.0996068053153735
